"COMPETITOR NAMES, as at 6:19AM on Sunday 7th"
DAY 1: Friday 6th March 2026
Race,Time,Event #,Event Type,Round,Division,Names
291 (Y),14:35,41,G U18 4X+,final,A,"Mya Carrington, Tillie King, Clare Ruston, Bonnie Mason, Isabel Mckenzie, Rebecca Young, Tiulipe Tekiteki, Zara Blackie, Emily Young, Tui Davis-Christie, Addison Hewlett, Lila Kirke, Alba Erikson, Genevieve Fail, Stella Benton, Cate Kuggeleijn, Dana Fantom, Mackenzie Lawton, Lily Cameron, Carys Brown, Hazel Church, Olivia Waddell, Sophia Mason, Olivia Carruthers, Mia Haimona-Kay, Ruby Bullock, Bailey Barnett, Caralie Hanna, Addison Jenkins, Morgan Wood, Olivia Gough, Mackenzi Goff, Sofia Gough, Aria Wallwork, Johnny Gilmore, Elena Newman-Jacobs, Antonia Shaw, Arielle Smith, Corbin Radford, Sarah Chain, Ivy Lundon, Jemma Lorch-Church, Danielle Dryden, Frances Ogilvie, Sasha Stephens"
292 (Z),14:39,42,B U18 2X,final,B,"Alexander Dinkel, Carlos Bramwell, Jesse Kingsnorth, Josh Ede, Angus Lovell, Ashton Clark, James Olds, George Wells, Hamish Perry, Jack Fuller, Anthony Jones, Ryan Shaw, Dylan van Mil, Connor Johnson, Kaine Goonan, Sam Harford, Zach Bidwell, Nico Febery"
293 (A),14:44,42,B U18 2X,final,A,"Joshua Murphy, Ted Rattray, George Benjamin, Lachlan Murphy, Conor Rook, Aidan Rook, Blake Leach, Cameron Churchill, Max Clausen, Gus Weir, Brody Leicester, Jack Hurley, Quin Vivian, Achilles Paikea, Roman Andrews, Lachlan Dwyer, Oliver Kohlhase, Noah Prendergast"
294 (B),14:53,43,G U15 8+,final,A,"Annabel MacDonald, Juliet Bertram, Aiveen Burrough, Toyah Macdonald, Phoebe Almond-Bryant, Ruby Wrathall, Natasha Beuzeval, Zoe Thomas, Monique Ellice, Portia Finnigan, Andrea Moore, Adia Shirley, Sofia Olsen, Ellie Burke, Matilda Mallinder Brown, Annabel Thomson, Madeline Roberts, Olivia Sexton-Leko, Kate Henry, Liv Pardoe, Sian Pardoe, Holly Nilsson, Emily Robertson, Jemma Burke, Olivia Burke, Emilia Hickey, Jade Noonan, Elsie Sharpe, Olive Hunter, Olivia Oram, Blanca Ebbett, Sienna Anderson, Sarbia Gardner, Niamh Loveridge, Samantha Peacocke, Kate Miller, Mary Sinclair, Clover MacDonald, Arna Kovaleski, Kate Rickman, Madelyn Darke, Zara Hargreaves, Lizzie Hart, Stella Rayner, Katherine Phillips, Erin Duffy, Claudia Worth, Chloe Kendrick-Jones, Mirabelle Thomson, Keeley Bruford, Sascha Stanish, Amelia Gimblett, Jasmine Hermansson, Chloe Kerr, Dylan Catchpole, Annabel Dobson, Marnie Currie, Mila Turnbull, Zoe Wilkins, Eloise Hood, Kiana Eades, Leilani Tatt, Chase Templeman, Madeline Hilder, Jess Woodhams, Issy Taylor, Florence Wilkinson, Alice Wilson, Imogen Burgess, Zara Benton, Emily Morrison, Olivia Allsopp-Smith, Freya Rodger, Emilia Sobell, Mila Day, Maddy Palliser, Lucy Santure, Breana Mackay-Lawn, Vivian Morton, Lia Moeung, Emily Clarke"
295 (C),14:57,44,B U15 4+,final,B,"Finn Lewis, Campbell Thorne, Max Bowden, Curtis Allan, David Cameron-Bevan, Samuel Lin, Roman Hanif, Mason Bryant, Fili Setima Autagavaia, Steven Lu, Fiachra Kelly, Ahmed Aly, Wade Hornell, Jack Farmer, Seath Fourie, Alex Smith, Luke Cobb, Immanuel Malo, Albie Robertson, Kaito Tsuru"
296 (D),15:02,44,B U15 4+,final,A,"Liam Reinecke, Rafe France, Millen Blijlevens, Levi Butler, Boston Quiding, Jasper Gao, Stensen Wang, Jack Gellatly, James Drew, Korbin Benbow, Connor Kerr, Harlan Gruebner, Zackary Barnes, Theo Bird, Gus Swanton, Stanley Foote, Kian Sonnendecker, Sol Barshai-Sherrock, Liam van Heuven, Logan Ollington, Warner King, Harry Beggs, William Collins, McQuade Ingram, Remy Parore, Eli Ah Ping, Joseph Langley, Benson Watt, Liam Coutts, Braxton Klenner, Thomas Hunt, Toby Wheeler, Jack Brandts-Giesen, Braeden Barden, Ryan Slater, Vaughn Stanton, Noah Gibbs, Levi Dowty, Boe Leach, Miller Stratford, Caius Reid, Oliver Williamson, Max Colley, Leo Smith, Sam Rowse"
297 (E),15:06,45,G U17 2X,final,B,"Beatrix Baird-Smith, Anastasia Graham, Billie McAsey, Sophia Candy, Tillie King, Bonnie Mason, Sophie Cranstone, Grace Henley, Tilly Wilde, Rosa Griffiths, Sophie Rogers, Ella Rogers, Olivia Gibson, Kate Stables, Yalini Velmurugan, Luanye Blignaut, Caris McGillivray, Sophie Harrison"
298 (F),15:11,45,G U17 2X,final,A,"Alexandra Mason, Polly Hunter, Milla McKendry, Chloe Franklin, Charlotte Thomson, Alma Steinfeld, Emily Pengelly, Tallulah Kubaisi-Gallagher, Lola Storey, Ruhi Powdrell, Olivia Appleton, Sabine Gargan, Dovey Mabey, Anna Barradell, Taylor Batchelor, Lily Hammond, Caralie Hanna, Addison Jenkins"
299 (G),15:15,46,B U17 4X+,final,B,"Oscar Hearfield, Daniel Gestro, Hugo Langford, Angus Hall, Henry Valsenti, Curtis Wylie, Shaun Diver, River Somerton, Blake Bramwell, Max Hindmarsh, Finn Anderson, James McKay, Luka Hagger, Callum Hughes, Dylan Penny, Angus Bumby, Oscar Hearfield, Ben Humphries, Ben Cook, Hugh McConnell, Toby Brook, Jude Rumball-Smith, Fraser Hart, Tom Ward, Noam Phillips, Zac Hinds, Costin Eley, Nino Bain, Hamish Mora, Eloise Meijer, Johnathin Smit, Mitchell Smith, Liam Benniman, Ashton McComish, Hugo Hurdley, Matthew Carroll, Brodie Scott, Jackson Lucas, Jack Murphy, Dasha King, John An, Jim Simpson, Oliver Service, Edouard de Cannart, Ollie Moy"
300 (H),15:20,46,B U17 4X+,final,A,"Kazuki Bowcock, William Griffin, Felix de Groot, Karlon Johnson, Lincoln Johnson, Josh Cashin, Ted Kingsford, Gabriel Bonnington, Lachie Peters, Charlie Seath, James McBride, Liam Martin, Blair Paterson, Xavier Roshan, Rueben de La Rosa, Tom Gilbertson, Charlie Price, Harry Sherrit, Ritchie Williams, Angus McConnell, Max Fielder, Marcus Tadema, Jack Calcinai, Jakob Kampenhout, Katie McKean, Logan Joubert, Ross Llaneta, Joseph Dudson, Nicky Maxim, Lily Newton, Benjamin Harper, Christopher Snyman, Quinn McLean-Bluck, Carter Hood, Hugh Trower, Sebastian Wallace, Liam Dowling, James Montgomerie, Jack Dickie, Harish Dulipkumar, Hayden Grant, Sam Knapton, Kohl van den Anker, Adam Albert-May, Corban Meekel"
301 (I),15:24,47,G N18 4+,final,B,"Kulsum Tayyab, Olivia Everett, Izzy Thorne, Amba Wood, Ara Innis, Mabel Eilering, Hayley Twaddle, Erin Kervell, Jessica Taylor, Tiana Young, Janie McGregor, Greer Wallace, Ruby Litherland, Vida Carney-McKnight, Pippa Winchester, Charlee Wilson, Raine Duncan, Tegan Smith, Madeline Moore, Holly Gera, Florence Meachen, Ruby Burnnand, Phoebe Carlsen, Pippa Willoughby, Lilly-Marie Nieuwoudt, Lauren McConnochie, Molly Wilkinson, Katryn Nel, Amelia Carter, Sophie Edhouse, Mia Riordean, Jemima Wright, Amber O'Neill, Nandhini Sirestarajah, Joni Klokie, Molly Smith, Beth Obrien, Danielle Bull, Isabella Gobbie, Olivia Lim"
302 (J),15:29,47,G N18 4+,final,A,"Zoe Wilkins, Eloise Hood, Kiana Eades, Leilani Tatt, Lyla Carrancho, Eleanor Millyard, Isobel Grace, Claudia Jacob, Ana Radu-Garrett, Alice Davy, Bianca Bartle, Livvy Crosby, Rosie Reynolds, Rosy Moody, Sara Thomson, Isabella Snell, Katie Ye, Annabelle Pickles, Harriet Dodson, Zoe Fry, Amelia Schnuriger, Fern Kersel-Stubbs, Elsa Nelis, Lucinda Usher, Amelia Settle, Olivia Skelton, Malaika Chand, Emili Perich, Lucja Gascoigne-Spittle, Makayla Sadler, Ella Raath, Hayley Sherwin, Emily Barclay, Holly Calcinai, Olive Mills, Sophia Kerwin, Rylee Earles, Lilee Lambe, Adela Slanarova, Awatea Tutaki, Sara van De Kuilen, Tessa Goodwin, Emma Du, Lucy Hayward, Lauren van De Kuilen"
303 (K),15:33,48,B N18 4X+,final,B,"Jasper Rowe, Jake Findlay, Alex Lamb, James Dedding, Alexander Galbraith, Sam Feather, Callum Dedding, Louis Stokes, Sam Priscott, Matthew Self, Blake Flower, Joe Taylor, Mate Toshach, Lee Hewson, Thomas Palmer, Tom Crowley, Alex Schultz, Oscar Keller, Grady O'Sullivan, Mason Seator, Joshua McJorrow, Tom Kirton, Luca Sorsa, Augustine Hayes, Hristo Hayes, Hamish Ball, Aubrey Bircham, Ephram Tito, Cruz Reid, Boaz Tito, Mwea David, Wesley Stark, Garrison Buksh, Blake Smith-Hall, Revaariki Rupapere-Singh, Hugo Joe, Luke Davidson, Charles Ye, Timothy Liang, Jennifer du Plooy, Campbell McLellan, Shiran Li, Ryan Jing Cheng Zhao, Hugo Smith, Blake Davies"
304 (L),15:38,48,B N18 4X+,final,A,"Lachlan Mead, Tommy Peters, Brayden Scott, Pearce Tong, Mia Haimona-Kay, Monty Caesar, Kristoffer Wilkening, Flynn Ferguson, Jack Hardy, Henry Meehan, Jacob Marsden, Harper Faire-Barlow, Rico Ivamy, Alaric Bulling, Keizsha Malaluan, Riley Gardner, Niko Huljich, Markos Huljich, Arthur White, Freddy Abeysekera, Caleb Gerring, Hunter O'Brien, Jock Scott, Fergus Gardner, Harry Lorentsson, Salvador Mazzieri, Jake Buxton, Callum Morgan, Milo Weber, Hayley Bartlett, Miles Smith, Ben Roberton, Freddy Gordon, Matthew Gilbert, James White, Finn Marshall, Rhys Griffiths, Tommy Ackerley, Oliver Winter, William Familton, Thomas Costar, Oliver Hookway, Kiran de Almeida, Leo Williams, Okitha Pandigama"
305 (M),15:42,49,G U16 2X,final,B,"Katie Jones, Amelia Barry, Coco Butler, Katelin MacKay, Sophie Barnett, Ciana Cooper, Wilha Grant, Annabelle Martin, Sofia Cagney Potts, Skye Grice-Douglas, Cerys Robertson, Georgia Opie, Lucia Hoggard, Lily Green, Ariana Tuivavalagi, Cerys Brett-Chinnery"
306 (N),15:47,49,G U16 2X,final,A,"Lexie Thompson, Jasmin Wong, Sophia Su'a, Dempsey Schicker, Kate Lane, Niamh Barr, Camryn Collinson, Tiia Cooke, Niamh Watson, Lily McAree, Danielle de Villiers, Natalyah Atoaga, Nina Sinclair, Georgia Neilson, Olive MacDonald, Dana Fantom, Meg Cannon, Molly Scott"
307 (O),15:51,50,B U16 1X,final,B,"Samuel Gower, Flynn Morrissey, Nat Dingle, Michael Sadler, Nick Fahey, Lukah Smithson, Brodie Scott, Henry Vincent"
308 (P),15:56,50,B U16 1X,final,A,"Reuben Andrews, Cooper Prater, Jan Trupke, Noah Layton, Loki Sparksman, Ross Llaneta, Johann Giermann, Guy Manson, Kohl van den Anker"
309 (Q),16:05,52,B U18 8+,final,A,"Jayden Calland, Cooper McLean, Gaebriel Gamble, Oliver Wells, Fletcher Blewman, Oliver Goldfinch, Isaac Penny, Nathan Carter, Jayden Wooller, Rico Bermingham, Harrison Jones, Alby Edwards, Jago Cleghorn, Quinn Oliver-Porter, Noah Geelen De Kabath, Samuel Bird, Donovan Pivac, Harry Frankham, Will Iversen, Oliver Poppelwell, Tyler Warren, Conor Irwin, James Yeoman, Oscar Innes, Henry Mahon, Benson Edwards, Charles Lewis, Sammy Taylor, Jake Peacocke, Finn Thompson, Charlie Field, Josh Haskell, Patrick Sandlant, Jack Reid, Marcus Macleod, Ayden Miller, Elfie Piper, Runping Bai, Jayden Ward, Rory Bourke, Hudson Rillstone, Will Clapcott, Ben McNae, Nicholas Bourne, Chase McIntyre, Ben Worrall, Lewis Cameron, James Riley, Maxim Lisnichenko, Jasper Hunter, Ritchie Mabey, Joshua Thorp, Alexander Worth, Daniel Taylor, Leo Sargent, Seth Travers, Oliver Dedding, Oscar Lowe, Monty Neubert, Freddie Simons, Zach Peebles, Benjamin Rickard, Harry Gardner, Aiden Pool, Ethan Goodwin, Finn Judd, Torin Bidois-Treacy, Otis Irvine, Donacha Aitcheson, Matias Donnianni, Paddy Russell, Corbin Luke, Sebastian Bardsley, Tane Brace, Emmanuel Fesili, Seif Ali, Andrew Lucas, Baylin Jeffery, Cameron Beck, Buster Waters, Otis Packer"
310 (R),16:14,51,G U18 8+,final,A,"Lucinda Day, Ada Findlow, Olivia Bethell, Isabella Turner, Mika James, Alba Erikson, Genevieve Fail, Elizabeth Hawksbee, Amelia Self, Anabelle Sudfeldt, April McGivern, Nadia Turner, Eva McGivern, Jorjia Field, Callie Gardner, Thea Mace, Lily Johnson, Zara Morris, Milla Wright, Gabriela Fullerton-Smith, Billie Burn, Millie Bower, Remy Kastelan, Madison Bruford, Esther Meachen, Juliet Neutze, Alice Willoughby, Alex Dreyer, Isabelle Walker, Alaska Humphrey, Sophie Duncan, Elizabeth Adrole, Ruby Horner, Ottalie Morrah, Eva van der Zouwe, Alex Pedley, Ryan Woods, Alexi Buchanan, Victoria Melville, Alexandra Hull, Kate Slyfield, Lucy Turnbull, Pippa Melville, Amy Bryant, Kiri Ormsby, Ava Moffat, Caitlin Jagger, Megan Day, Mia Breen, Jessica Walkinshaw, Kionasina Bradbeer, Emily Hammond, Imogen Wallis, Emma Owen, Clover MacDonald, Lily Hayward, Ruby Murray, Zara Hargreaves, Eve Wansbrough, Elizabeth Robson, Charlotte Verry, Camryn Brownlee, Amelia Settle, Ruby Smith, Elle Tangata-Toa, Abby O'Connell, Mishara Fodie, Gretel Ward, Hannah Boyes, Charlotte Tuck, Priya Hermansson, Amelia McNaughton"
